defined_class	label	human_label	parent	location	location_label	xrefs	fma_xref	taxon	synonym	synonym_xrefs
VCCF:1000910	middle thyroid vein	middle thyroid vein (Human)	UBERON:0001638	UBERON:0002046	thyroid gland	wikipedia:Middle_thyroid_vein	FMA:50823	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000911	sigmoid sinus	sigmoid sinus (Human)		UBERON:0000955	brain	wikipedia:Sigmoid_sinus	FMA:50782	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000912	marginal venous sinus	marginal venous sinus (Human)		UBERON:0000955	brain	DOI:10.1177/159101999600200307	FMA:50766	http://purl.obolibrary.org/obo/NCBITaxon_9606	marginal sinus	FMA:50766
VCCF:1000913	transverse sinus	transverse sinus (Human)		UBERON:0000955	brain	wikipedia:Transverse_sinuses	FMA:50763	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000914	confluence of sinuses	confluence of sinuses (Human)		UBERON:0000955	brain	wikipedia:Confluence_of_sinuses	FMA:50784	http://purl.obolibrary.org/obo/NCBITaxon_9606	sinus confluence	FMA:50784
VCCF:1000915	occipital sinus	occipital sinus (Human)		UBERON:0000955	brain	wikipedia:Occipital_sinus	FMA:50781	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000916	straight sinus	straight sinus (Human)		UBERON:0000955	brain	wikipedia:Straight_sinus	FMA:50769	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000917	great cerebral vein	great cerebral vein (Human)	UBERON:0001638	UBERON:0000955	brain	wikipedia:Great_cerebral_vein	FMA:50993	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000918	basal vein	basal vein (Human)	UBERON:0001638	UBERON:0000955	brain	wikipedia:Basal_vein	FMA:50990	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000919	anterior cerebral vein	anterior cerebral vein (Human)	UBERON:0001638	UBERON:0000955	brain	https://www.kenhub.com/en/library/anatomy/veins-of-the-brain	FMA:51306	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000920	deep middle cerebral vein	deep middle cerebral vein (Human)	UBERON:0001638	UBERON:0000955	brain	wikipedia:Basal_vein	FMA:51309	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000921	inferior striate vein	inferior striate vein (Human)	UBERON:0001638	UBERON:0000955	brain	https://www.kenhub.com/en/library/anatomy/veins-of-the-brain		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000922	lateral mesencephalic vein	lateral mesencephalic vein (Human)	UBERON:0001638	UBERON:0000955	brain		FMA:51341	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000923	internal cerebral vein	internal cerebral vein (Human)	UBERON:0001638	UBERON:0000955	brain	wikipedia:Internal_cerebral_veins	FMA:51003	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000924	superior choroid vein	superior choroid vein (Human)	UBERON:0001638	UBERON:0000955	brain	wikipedia:Internal_cerebral_veins	FMA:51329	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000925	superior thalamostriate vein	superior thalamostriate vein (Human)	UBERON:0001638	UBERON:0000955	brain	wikipedia:Superior_thalamostriate_vein	FMA:50997	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000926	inferior sagittal sinus	inferior sagittal sinus (Human)		UBERON:0000955	brain	wikipedia:Inferior_sagittal_sinus	FMA:50768	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000927	superior cerebellar vein	superior cerebellar vein (Human)	UBERON:0001638	UBERON:0002037	cerebellum	wikipedia:Cerebellar_veins	FMA:51232	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000928	superior sagittal sinus	superior sagittal sinus (Human)		UBERON:0000955	brain	wikipedia:Superior_sagittal_sinus	FMA:50767	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000929	superior anastomotic vein	superior anastomotic vein (Human)	UBERON:0001638	UBERON:0000955	brain	wikipedia:Superior_anastomotic_vein	FMA:51238	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000930	superior cerebral vein	superior cerebral vein (Human)	UBERON:0001638	UBERON:0000955	brain	wikipedia:Superior_cerebral_veins	FMA:50978	http://purl.obolibrary.org/obo/NCBITaxon_9606	superior superficial cerebral vein	FMA:50978
VCCF:1000931	inferior anastomotic vein	inferior anastomotic vein (Human)	UBERON:0001638	UBERON:0000955	brain	wikipedia:Inferior_anastomotic_vein	FMA:51239	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000932	inferior cerebellar vein	inferior cerebellar vein (Human)	UBERON:0001638	UBERON:0002037	cerebellum	wikipedia:Cerebellar_veins	FMA:51233	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000933	inferior cerebral vein	inferior cerebral vein (Human)	UBERON:0001638	UBERON:0000955	brain	wikipedia:Inferior_cerebral_veins	FMA:50986	http://purl.obolibrary.org/obo/NCBITaxon_9606	inferior superficial cerebral vein	FMA:50986
VCCF:1000934	superior petrosal sinus	superior petrosal sinus (Human)		UBERON:0000955	brain	wikipedia:Superior_petrosal_sinus	FMA:50771	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000935	superior petrosal vein	superior petrosal vein (Human)	UBERON:0001638	UBERON:0000955	brain	https://radiopaedia.org/articles/superior-petrosal-vein-2	FMA:51350	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000936	vein of vestibular aqueduct	vein of vestibular aqueduct (Human)	UBERON:0001638	UBERON:0000955	brain		FMA:52367	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000937	superior bulb of internal jugular vein	superior bulb of internal jugular vein (Human)	UBERON:0001638	UBERON:0000974	neck	wikipedia:Internal_jugular_vein	FMA:50805	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000938	superior thyroid vein	superior thyroid vein (Human)	UBERON:0001638	UBERON:0002046	thyroid gland	wikipedia:Superior_thyroid_vein	FMA:14323	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000939	glandular venous plexus	glandular venous plexus (Human)	UBERON:0001638	UBERON:0002046	thyroid gland	https://www.anatomy.net/superior-thyroid-vein		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000940	superior laryngeal vein	superior laryngeal vein (Human)	UBERON:0001638	UBERON:0001737	larynx	https://teachmeanatomy.info/neck/viscera/larynx/organ/	FMA:14324	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000941	internal thoracic vein	internal thoracic vein (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Internal_thoracic_vein	FMA:4729	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000942	anterior intercostal vein	anterior intercostal vein (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Anterior_intercostal_veins	FMA:12831	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000943	anterior intercostal vein 1	anterior intercostal vein 1 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall	FMA:4741	http://purl.obolibrary.org/obo/NCBITaxon_9606	first anterior intercostal vein	FMA:4741
VCCF:1000944	anterior intercostal vein 2	anterior intercostal vein 2 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall	FMA:4740	http://purl.obolibrary.org/obo/NCBITaxon_9606	second anterior intercostal vein	FMA:4740
VCCF:1000945	anterior intercostal vein 3	anterior intercostal vein 3 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall	FMA:4739	http://purl.obolibrary.org/obo/NCBITaxon_9606	third anterior intercostal vein	FMA:4739
VCCF:1000946	anterior intercostal vein 4	anterior intercostal vein 4 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall	FMA:4735	http://purl.obolibrary.org/obo/NCBITaxon_9606	fourth anterior intercostal vein	FMA:4735
VCCF:1000947	anterior intercostal vein 5	anterior intercostal vein 5 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall	FMA:4734	http://purl.obolibrary.org/obo/NCBITaxon_9606	fifth anterior intercostal vein	FMA:4734
VCCF:1000948	anterior intercostal vein 6	anterior intercostal vein 6 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall	FMA:4733	http://purl.obolibrary.org/obo/NCBITaxon_9606	sixth anterior intercostal vein	FMA:4733
VCCF:1000949	musculophrenic vein	musculophrenic vein (Human)	UBERON:0001638	UBERON:0016403	thoracic wall		FMA:4732	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000950	anterior intercostal vein 7	anterior intercostal vein 7 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall	FMA:4736	http://purl.obolibrary.org/obo/NCBITaxon_9606	seventh anterior intercostal vein	FMA:4736
VCCF:1000951	anterior intercostal vein 8	anterior intercostal vein 8 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall	FMA:4737	http://purl.obolibrary.org/obo/NCBITaxon_9606	eighth anterior intercostal vein	FMA:4737
VCCF:1000952	anterior intercostal vein 9	anterior intercostal vein 9 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	https://radiopaedia.org/articles/venous-drainage-of-the-thoracic-wall	FMA:4738	http://purl.obolibrary.org/obo/NCBITaxon_9606	ninth anterior intercostal vein	FMA:4738
VCCF:1000953	superior epigastric vein	superior epigastric vein (Human)	UBERON:0001638	UBERON:0003697	abdominal wall	wikipedia:Superior_epigastric_vein	FMA:4731	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000954	pericardiacophrenic vein	pericardiacophrenic vein (Human)	UBERON:0001638	UBERON:0001103	diaphragm	wikipedia:Pericardiacophrenic_veins	FMA:4742	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000955	subclavian vein	subclavian vein (Human)	UBERON:0001638	UBERON:0002224	thoracic cavity	wikipedia:Subclavian_vein	FMA:4725	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000956	axillary vein	axillary vein (Human)	UBERON:0001638	UBERON:0001467	shoulder	wikipedia:Axillary_vein	FMA:13329	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000957	basilic vein	basilic vein (Human)	UBERON:0001638	UBERON:0001460	arm	wikipedia:Basilic_vein	FMA:22908	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000958	dorsal venous network of hand	dorsal venous network of hand (Human)	UBERON:0001638	UBERON:0002398	hand	wikipedia:Dorsal_venous_network_of_hand	FMA:67977	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000959	dorsal metacarpal vein	dorsal metacarpal vein (Human)	UBERON:0001638	UBERON:0002398	hand	wikipedia:Dorsal_metacarpal_veins	FMA:22954	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000960	dorsal digital vein of hand	dorsal digital vein of hand (Human)	UBERON:0001638	UBERON:0002398	hand	wikipedia:Dorsal_metacarpal_veins	FMA:22958	http://purl.obolibrary.org/obo/NCBITaxon_9606	dorsal digital vein of finger	FMA:22958
VCCF:1000961	median antebrachial vein	median antebrachial vein (Human)	UBERON:0001638	UBERON:0001460	arm	wikipedia:Median_antebrachial_vein	FMA:22967	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000962	median cubital vein	median cubital vein (Human)	UBERON:0001638	UBERON:0001460	arm	wikipedia:Median_cubital_vein	FMA:22963	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000963	brachial vein	brachial vein (Human)	UBERON:0001638	UBERON:0001460	arm	wikipedia:Brachial_veins	FMA:22934	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000964	radial vein	radial vein (Human)	UBERON:0001638	UBERON:0001460	arm	wikipedia:Radial_veins	FMA:22947	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000965	deep palmar venous arch	deep palmar venous arch (Human)	UBERON:0001638	UBERON:0001460	arm	wikipedia:Deep_palmar_venous_arch	FMA:22911	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000966	ulnar vein	ulnar vein (Human)	UBERON:0001638	UBERON:0001460	arm	wikipedia:Ulnar_veins	FMA:22950	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000967	superficial palmar venous arch	superficial palmar venous arch (Human)	UBERON:0001638	UBERON:0002398	hand	wikipedia:Superficial_palmar_venous_arch	FMA:22914	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000968	common palmar digital vein	common palmar digital vein (Human)	UBERON:0001638	UBERON:0002398	hand	wikipedia:Superficial_palmar_venous_arch	FMA:22923	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000969	proper palmar digital vein	proper palmar digital vein (Human)	UBERON:0001638	UBERON:0002398	hand		FMA:22926	http://purl.obolibrary.org/obo/NCBITaxon_9606	tributary of common palmar digital vein	FMA:22926
VCCF:1000970	medial proper palmar digital vein of fifth digit of hand	medial proper palmar digital vein of fifth digit of hand (Human)	UBERON:0001638	UBERON:0002398	hand	wikipedia:Superficial_palmar_venous_arch		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000971	cutaneous branch of medial proper palmar digital vein of fifth digit of hand	cutaneous branch of medial proper palmar digital vein of fifth digit of hand (Human)	UBERON:0001638	UBERON:0002097	skin of body	wikipedia:Superficial_palmar_venous_arch		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000972	cutaneous venule	cutaneous venule (Human)	UBERON:0001979	UBERON:0002097	skin of body	wikipedia:Superficial_palmar_venous_arch		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000973	cephalic vein	cephalic vein (Human)	UBERON:0001638	UBERON:0001460	arm	wikipedia:Cephalic_vein	FMA:13324	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000974	circumflex humeral vein	circumflex humeral vein (Human)	UBERON:0001638	UBERON:0001467	shoulder	wikipedia:Axillary_vein		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000975	lateral thoracic vein	lateral thoracic vein (Human)	UBERON:0001638	UBERON:0001467	shoulder	wikipedia:Lateral_thoracic_vein	FMA:71210	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000976	subscapular vein	subscapular vein (Human)	UBERON:0001638	UBERON:0001467	shoulder	wikipedia:Axillary_vein	FMA:23113	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000977	thoracoacromial vein	thoracoacromial vein (Human)	UBERON:0001638	UBERON:0001467	shoulder	wikipedia:Axillary_vein	FMA:23058	http://purl.obolibrary.org/obo/NCBITaxon_9606	thoraco-acromial vein	FMA:23058
VCCF:1000978	thoracodorsal vein	thoracodorsal vein (Human)	UBERON:0001638	UBERON:0001467	shoulder		FMA:71213	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000979	external jugular vein	external jugular vein (Human)	UBERON:0001638	UBERON:0000974	neck	wikipedia:External_jugular_vein	FMA:13110	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000980	anterior jugular vein	anterior jugular vein (Human)	UBERON:0001638	UBERON:0000974	neck	wikipedia:Anterior_jugular_vein	FMA:13318	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000981	small thyroid vein	small thyroid vein (Human)	UBERON:0001638	UBERON:0002046	thyroid gland	wikipedia:Anterior_jugular_vein		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000982	superficial submandibular vein	superficial submandibular vein (Human)	UBERON:0001638	UBERON:0001456	face	https://www.kenhub.com/en/library/anatomy/anterior-jugular-vein		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000983	posterior auricular vein	posterior auricular vein (Human)	UBERON:0001638	UBERON:0000033	head	wikipedia:Posterior_auricular_vein	FMA:50851	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000984	posterior branch of retromandibular vein	posterior branch of retromandibular vein (Human)	UBERON:0001638	UBERON:0000033	head	wikipedia:Retromandibular_vein		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000985	posterior external jugular vein	posterior external jugular vein (Human)	UBERON:0001638	UBERON:0000974	neck	wikipedia:Posterior_external_jugular_vein	FMA:14318	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000986	suprascapular vein	suprascapular vein (Human)	UBERON:0001638	UBERON:0000974	neck	wikipedia:Suprascapular_vein	FMA:14319	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000987	transverse cervical vein	transverse cervical vein (Human)	UBERON:0001638	UBERON:0000974	neck	wikipedia:Transverse_cervical_veins	FMA:50858	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000988	supreme intercostal vein	supreme intercostal vein (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Supreme_intercostal_vein	FMA:4744	http://purl.obolibrary.org/obo/NCBITaxon_9606	first posterior intercostal vein	FMA:4744
VCCF:1000989	vertebral vein	vertebral vein (Human)	UBERON:0001638	UBERON:0002240	spinal cord	wikipedia:Vertebral_vein	FMA:4727	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000990	accessory vertebral vein	accessory vertebral vein (Human)	UBERON:0001638	UBERON:0002240	spinal cord	https://www.imaios.com/en/e-Anatomy/Anatomical-Parts/Accessory-vertebral-vein	FMA:14290	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000991	anterior vertebral vein	anterior vertebral vein (Human)	UBERON:0001638	UBERON:0002240	spinal cord	https://www.imaios.com/en/e-Anatomy/Anatomical-Parts/Anterior-vertebral-vein	FMA:14296	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000992	deep cervical vein	deep cervical vein (Human)	UBERON:0001638	UBERON:0000974	neck	wikipedia:Deep_cervical_vein	FMA:4746	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000993	suboccipital venous plexus	suboccipital venous plexus (Human)	UBERON:0001638	UBERON:0002240	spinal cord	DOI:10.1227/01.neu.0000303217.53607.d9	FMA:50803	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000994	occipital vein	occipital vein (Human)	UBERON:0001638	UBERON:0000033	head	wikipedia:Occipital_vein	FMA:50802	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000995	left brachiocephalic vein	left brachiocephalic vein (Human)	UBERON:0001638	UBERON:0002224	thoracic cavity	wikipedia:Brachiocephalic_vein	FMA:4761	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000996	left superior intercostal vein	left superior intercostal vein (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Superior_intercostal_vein	FMA:4797	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1000997	left posterior intercostal vein 2	left posterior intercostal vein 2 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Posterior_intercostal_veins	FMA:4799	http://purl.obolibrary.org/obo/NCBITaxon_9606	left second posterior intercostal vein	FMA:4799
VCCF:1000998	left posterior intercostal vein 3	left posterior intercostal vein 3 (Human)	UBERON:0001638	UBERON:0016403	thoracic wall	wikipedia:Posterior_intercostal_veins	FMA:4800	http://purl.obolibrary.org/obo/NCBITaxon_9606	left third posterior intercostal vein	FMA:4800
VCCF:1000999	thymic vein	thymic vein (Human)	UBERON:0001638	UBERON:0002370	thymus	wikipedia:Thymic_veins	FMA:4747	http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1001000	thymic venule	thymic venule (Human)	UBERON:0001979	UBERON:0002370	thymus	wikipedia:Thymic_veins		http://purl.obolibrary.org/obo/NCBITaxon_9606		
VCCF:1001001	right brachiocephalic vein	right brachiocephalic vein (Human)	UBERON:0001638	UBERON:0002224	thoracic cavity	wikipedia:Brachiocephalic_vein	FMA:4751	http://purl.obolibrary.org/obo/NCBITaxon_9606		
